cve_id,degree_cent,betweenness,closeness,pagerank,cvss_score,severity
CVE-2021-41785,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-41780,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34954,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34961,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34963,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34948,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34964,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34965,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34953,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34975,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34966,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-41782,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34974,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34967,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34955,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-41783,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34952,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34971,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34958,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34957,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-41781,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34956,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-34950,0.13974131372051737,2.147739743307004e-05,0.377501196744854,0.0003131238940136914,7.8,HIGH
CVE-2021-41057,0.13872685772254628,5.6722701667539525e-05,0.37742892696467883,0.0003125475511686352,7.1,HIGH
CVE-2021-36222,0.12274917575450164,0.0003022933734313557,0.4176022029231095,0.00031159884749746555,7.5,HIGH
CVE-2021-40755,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28602,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40757,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28570,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,8.3,HIGH
CVE-2021-40754,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28610,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-35996,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28607,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-35994,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-36017,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28586,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28571,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,8.3,HIGH
CVE-2021-28605,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40753,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28603,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28608,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40758,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40759,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40751,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40752,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28604,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-40760,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-28606,0.13872685772254628,1.8884344640340474e-05,0.3773566848502249,0.00031094726461782267,7.8,HIGH
CVE-2021-34690,0.13872685772254628,1.7367838276499971e-06,0.3773566848502249,0.00031022533415758975,9.8,CRITICAL
CVE-2021-34692,0.13872685772254628,1.7367838276499971e-06,0.3773566848502249,0.00031022533415758975,7.8,HIGH
CVE-2021-3626,0.13872685772254628,1.0826388973610156e-06,0.3773566848502249,0.0003099356480959739,8.8,HIGH
CVE-2021-1051,0.13872685772254628,5.314313069657513e-06,0.38023143683702987,0.0003098708043994089,8.4,HIGH
CVE-2021-3571,0.1420238397159523,8.728043363603615e-05,0.4491399931655086,0.00030978013998705386,7.1,HIGH
CVE-2021-41816,0.1402485417195029,9.079728866722666e-05,0.4485779294653015,0.0003093398979149963,9.8,CRITICAL
CVE-2021-42723,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26618,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.1,HIGH
CVE-2021-41022,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-39832,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-36000,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43753,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-32461,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-1073,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.3,HIGH
CVE-2021-35999,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28130,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-40826,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-32466,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-40827,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43325,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-39829,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-33436,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-26612,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-43023,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28927,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-27892,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-21011,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-26622,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.6,CRITICAL
CVE-2021-38086,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-38088,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-30359,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28592,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-20532,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-27891,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-42923,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-21101,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-40770,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26608,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-28581,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-26623,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28954,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-32460,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43011,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42993,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-40715,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-40784,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26644,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-28826,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-37595,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.8,CRITICAL
CVE-2021-43022,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43024,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43012,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26610,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.2,HIGH
CVE-2021-29221,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-25261,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-36015,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28591,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43326,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-21056,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26629,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-40783,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26605,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.5,HIGH
CVE-2021-40683,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-30490,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42714,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43747,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-40771,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-35053,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.5,HIGH
CVE-2021-28649,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-42990,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-21053,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-44023,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.1,HIGH
CVE-2021-36744,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-25265,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-31470,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28822,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-44198,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42737,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-21104,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-31776,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-44466,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-31434,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-43025,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42726,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-3042,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26606,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.8,CRITICAL
CVE-2021-36958,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-39830,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28818,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-36009,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-31437,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-44226,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-21102,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-31436,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-35448,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42721,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-31466,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28596,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-22117,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26613,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-31519,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.3,HIGH
CVE-2021-37594,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.8,CRITICAL
CVE-2021-31468,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26626,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-23175,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.2,HIGH
CVE-2021-28821,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-43028,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-36376,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-31438,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-3606,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26642,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-28817,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-21098,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-42563,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-3041,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-28825,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-43029,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26630,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-40772,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42738,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26619,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.1,HIGH
CVE-2021-31433,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-27893,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-26617,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-31465,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-36134,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.4,HIGH
CVE-2021-42956,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-0061,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-42713,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-32462,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-40710,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-39831,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-31435,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-36004,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-43021,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-21010,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-35997,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-25247,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26625,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-27194,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-21007,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-43026,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-27193,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.8,CRITICAL
CVE-2021-21090,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-29644,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-27192,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-21105,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.8,HIGH
CVE-2021-36070,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-40775,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-26607,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.1,HIGH
CVE-2021-36011,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,8.3,HIGH
CVE-2021-25251,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.2,HIGH
CVE-2021-29645,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.0,HIGH
CVE-2021-3013,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,9.8,CRITICAL
CVE-2021-31472,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-0062,0.1384732437230535,0.0,0.37732057416267945,0.00030929773353037407,7.8,HIGH
CVE-2021-34767,0.005833121988333756,0.0004725033362501772,0.2684138869979578,0.0003077367193055095,7.4,HIGH
CVE-2021-39920,0.1402485417195029,4.859531334091948e-05,0.4485779294653015,0.0003075011695647453,7.5,HIGH
CVE-2021-4190,0.1402485417195029,4.859531334091948e-05,0.4485779294653015,0.0003075011695647453,7.5,HIGH
CVE-2021-45960,0.12883591174232817,0.00015528302641528222,0.4191559476985224,0.0003069785891233837,8.8,HIGH
CVE-2021-20718,0.14151661171696678,1.560781740252084e-05,0.4490888382687927,0.0003068134003132689,7.5,HIGH
CVE-2021-43816,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,8.0,HIGH
CVE-2021-3756,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,9.8,CRITICAL
CVE-2021-41281,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,7.5,HIGH
CVE-2021-44847,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,9.8,CRITICAL
CVE-2021-34363,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,9.1,CRITICAL
CVE-2021-45290,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,7.5,HIGH
CVE-2021-40839,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,7.5,HIGH
CVE-2021-3968,0.1394876997210246,4.749695489259203e-05,0.44842488343000114,0.0003060562092967959,8.0,HIGH
CVE-2021-31800,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,9.8,CRITICAL
CVE-2021-30184,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,7.8,HIGH
CVE-2021-26813,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,7.5,HIGH
CVE-2021-29424,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,7.5,HIGH
CVE-2021-26926,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,7.1,HIGH
CVE-2021-3420,0.14151661171696678,1.1258716849549494e-05,0.44903769502334584,0.0003059728832982413,9.8,CRITICAL
CVE-2021-33113,0.060106517879786964,0.00296682122562992,0.26668921203922896,0.00030588460256112494,8.1,HIGH
CVE-2021-35942,0.12325640375348719,0.0003828174691244411,0.41871084209408516,0.00030530581056341204,9.1,CRITICAL
CVE-2021-20240,0.14100938371798122,1.15868191175642e-05,0.4489354434703404,0.00030506794558893594,8.8,HIGH
CVE-2021-34055,0.12122749175754502,0.0005132379203620127,0.4164114478825642,0.0003046798306062078,7.8,HIGH
CVE-2021-34555,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-32642,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.0,HIGH
CVE-2021-42386,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-42381,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-36386,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-3603,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,8.1,HIGH
CVE-2021-32625,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-42384,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-3402,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,9.1,CRITICAL
CVE-2021-42382,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-42385,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-29157,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-30465,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,8.5,HIGH
CVE-2021-29477,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-3480,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-42378,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-34825,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-42379,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-32740,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-32708,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,9.8,CRITICAL
CVE-2021-42380,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-36770,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.8,HIGH
CVE-2021-42383,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.2,HIGH
CVE-2021-29478,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-32838,0.14075576971848847,1.0976770028284332e-05,0.44888433515482695,0.00030457636247419024,7.5,HIGH
CVE-2021-22940,0.1204666497590667,0.00026703550349412394,0.41733700254022016,0.0003041160107064686,7.5,HIGH
CVE-2021-1451,0.03220897793558204,0.011318268910481707,0.3620420530713433,0.0003036441750422361,8.1,HIGH
CVE-2021-1714,0.015216839969566319,0.00014694044686269233,0.21407242521309516,0.00030361070524640473,7.8,HIGH
CVE-2021-21841,0.12503170174993658,0.00037502303771781167,0.41707213877723714,0.0002981296083170464,8.8,HIGH
CVE-2021-21842,0.12503170174993658,0.00037502303771781167,0.41707213877723714,0.0002981296083170464,8.8,HIGH
