cve_id,degree_cent,betweenness,closeness,eigenvector,pagerank,cvss_score,severity
CVE-2021-33646,0.09894593675620537,0.00023357189824348392,0.4704847224444089,0.015314427010591887,0.00026650976455088506,7.5,HIGH
CVE-2021-33645,0.09894593675620537,0.00023357189824348392,0.4704847224444089,0.015314427010591885,0.00026650976455088506,7.5,HIGH
CVE-2021-33643,0.09894593675620537,0.00023357189824348392,0.4704847224444089,0.015314427010591887,0.00026650976455088506,9.1,CRITICAL
CVE-2021-39663,0.05644338660319619,0.0,0.38041650497995083,9.346113360838418e-05,0.0002664315955396219,7.8,HIGH
CVE-2021-0635,0.05644338660319619,0.0,0.38041650497995083,9.346113360838318e-05,0.0002664315955396219,7.8,HIGH
CVE-2021-25360,0.05644338660319619,0.0,0.38041650497995083,9.34611336083856e-05,0.0002664315955396219,9.0,CRITICAL
CVE-2021-0340,0.05644338660319619,0.0,0.38041650497995083,9.346113360838146e-05,0.0002664315955396219,8.8,HIGH
CVE-2021-26688,0.05644338660319619,0.0,0.38041650497995083,9.346113360838509e-05,0.0002664315955396219,9.8,CRITICAL
CVE-2021-0932,0.05644338660319619,0.0,0.38041650497995083,9.346113360838537e-05,0.0002664315955396218,7.8,HIGH
CVE-2021-25330,0.05644338660319619,0.0,0.38041650497995083,9.346113360838048e-05,0.0002664315955396218,7.5,HIGH
CVE-2021-0636,0.05644338660319619,0.0,0.38041650497995083,9.346113360838372e-05,0.0002664315955396218,7.8,HIGH
CVE-2021-0466,0.05644338660319619,0.0,0.38041650497995083,9.346113360838144e-05,0.0002664315955396218,7.5,HIGH
CVE-2021-25412,0.05644338660319619,0.0,0.38041650497995083,9.346113360838092e-05,0.0002664315955396218,7.8,HIGH
CVE-2021-3761,0.09928595715742945,0.00023428310084437168,0.47728010386238234,0.016245612276433456,0.00026446833483218245,7.5,HIGH
CVE-2021-3929,0.10098605916354982,6.976723426066256e-05,0.4709367493995196,0.01563299418765184,0.00026032817421844077,8.2,HIGH
CVE-2021-38510,0.06936416184971099,0.0006906744504376023,0.4139338494018297,0.0015767705180538593,0.00026031852401799214,8.8,HIGH
CVE-2021-33621,0.0999659979598776,0.00010397836807051703,0.47071062740076824,0.015412111936024217,0.00025997391322573905,8.8,HIGH
CVE-2021-25634,0.09962597755865352,0.00016138663131757544,0.47735757182275607,0.01628822840831806,0.00025792173911090766,7.5,HIGH
CVE-2021-25633,0.09962597755865352,0.00016138663131757544,0.47735757182275607,0.016288228408318062,0.00025792173911090766,7.5,HIGH
CVE-2021-32765,0.0999659979598776,7.347035005910047e-06,0.4648332543069385,0.015230401683595341,0.000252151699236797,8.8,HIGH
CVE-2021-27928,0.0999659979598776,6.598070906393592e-06,0.4645395672089717,0.015212086198681356,0.0002517865358933701,7.2,HIGH
CVE-2021-41556,0.09826589595375723,4.144363526615662e-05,0.4703342395650088,0.015313579766458689,0.0002515868905262683,10.0,CRITICAL
CVE-2021-38593,0.09826589595375723,4.144363526615662e-05,0.4703342395650088,0.015313579766458689,0.0002515868905262683,7.5,HIGH
CVE-2021-43518,0.09826589595375723,4.144363526615662e-05,0.4703342395650088,0.015313579766458685,0.0002515868905262683,7.8,HIGH
CVE-2021-44537,0.09826589595375723,4.144363526615662e-05,0.4703342395650088,0.015313579766458689,0.0002515868905262683,7.8,HIGH
CVE-2021-44227,0.09962597755865352,1.914182187669277e-07,0.46446620341124445,0.015197596023803326,0.0002497509851708269,8.8,HIGH
CVE-2021-41054,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.0002491042734941154,7.5,HIGH
CVE-2021-33293,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.0002491042734941154,9.1,CRITICAL
CVE-2021-36773,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798771,0.0002491042734941154,7.5,HIGH
CVE-2021-28374,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.0002491042734941154,7.5,HIGH
CVE-2021-32739,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.0002491042734941154,8.8,HIGH
CVE-2021-30163,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.0002491042734941154,7.5,HIGH
CVE-2021-29376,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.0002491042734941154,7.5,HIGH
CVE-2021-33833,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.0002491042734941154,9.8,CRITICAL
CVE-2021-1405,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.0002491042734941154,7.5,HIGH
CVE-2021-27229,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.00024910427349411537,8.8,HIGH
CVE-2021-31872,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798762,0.00024910427349411537,9.8,CRITICAL
CVE-2021-31598,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798771,0.00024910427349411537,7.5,HIGH
CVE-2021-39371,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798764,0.00024910427349411537,7.5,HIGH
CVE-2021-31863,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.00024910427349411537,7.5,HIGH
CVE-2021-30164,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798771,0.00024910427349411537,9.8,CRITICAL
CVE-2021-31873,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.00024910427349411537,9.8,CRITICAL
CVE-2021-21417,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.00024910427349411537,7.2,HIGH
CVE-2021-31870,0.09928595715742945,0.0,0.46439286278225167,0.01515862935279877,0.00024910427349411537,9.8,CRITICAL
CVE-2021-3850,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798764,0.00024910427349411537,9.1,CRITICAL
CVE-2021-31871,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798766,0.00024910427349411537,7.5,HIGH
CVE-2021-37698,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798767,0.00024910427349411537,7.5,HIGH
CVE-2021-22116,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798762,0.00024910427349411537,7.5,HIGH
CVE-2021-32743,0.09928595715742945,0.0,0.46439286278225167,0.015158629352798764,0.00024910427349411537,8.8,HIGH
CVE-2021-3546,0.10030601836110167,2.5605346616616383e-05,0.4775125832115603,0.01638299832074187,0.0002484416908633607,8.2,HIGH
CVE-2021-30618,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579949,0.00024837145516655896,8.8,HIGH
CVE-2021-30623,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579952,0.00024837145516655896,8.8,HIGH
CVE-2021-30611,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579949,0.00024837145516655896,8.8,HIGH
CVE-2021-30608,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.01535001438657994,0.00024837145516655896,8.8,HIGH
CVE-2021-30614,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579944,0.00024837145516655896,8.8,HIGH
CVE-2021-30624,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579935,0.00024837145516655896,8.8,HIGH
CVE-2021-30620,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579939,0.00024837145516655896,8.8,HIGH
CVE-2021-30622,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.01535001438657995,0.00024837145516655896,8.8,HIGH
CVE-2021-30606,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579939,0.00024837145516655896,8.8,HIGH
CVE-2021-30607,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579952,0.00024837145516655896,8.8,HIGH
CVE-2021-30609,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579952,0.00024837145516655896,8.8,HIGH
CVE-2021-30616,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579949,0.00024837145516655896,8.8,HIGH
CVE-2021-30610,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579946,0.00024837145516655896,8.8,HIGH
CVE-2021-30612,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579937,0.00024837145516655896,8.8,HIGH
CVE-2021-30613,0.09894593675620537,7.33294803221315e-05,0.4703342395650088,0.015350014386579942,0.00024837145516655896,8.8,HIGH
CVE-2021-38604,0.09894593675620537,2.485120755656458e-05,0.4706353016482637,0.015683378590401885,0.00024712215426572325,7.5,HIGH
CVE-2021-1622,0.0023801428085685142,0.0,0.27416798732171155,1.1029271540054741e-07,0.0002458653350677263,8.6,HIGH
CVE-2021-1621,0.0023801428085685142,0.0,0.27416798732171155,1.1029271540134874e-07,0.00024586533506772623,7.4,HIGH
CVE-2021-1624,0.0023801428085685142,0.0,0.27416798732171155,1.1029271540277667e-07,0.00024586533506772623,8.6,HIGH
CVE-2021-1529,0.0023801428085685142,0.0,0.27416798732171155,1.102927154024765e-07,0.00024586533506772623,7.8,HIGH
CVE-2021-1623,0.0023801428085685142,0.0,0.27416798732171155,1.1029271540142402e-07,0.00024586533506772623,7.7,HIGH
CVE-2021-1611,0.0023801428085685142,0.0,0.27416798732171155,1.102927154016091e-07,0.00024586533506772623,8.6,HIGH
CVE-2021-31008,0.07004420265215913,3.081355632346077e-07,0.384897264755922,0.0016702251159771253,0.0002448612737451908,8.8,HIGH
CVE-2021-26567,0.007820469228153689,1.9489367302283717e-05,0.36380504700643246,0.00032491406072956156,0.0002437938095627613,7.8,HIGH
CVE-2021-31005,0.06936416184971099,2.3295362610756027e-07,0.3847965458589559,0.0016621740624494091,0.00024294176741201338,7.5,HIGH
CVE-2021-1225,0.003740224413464808,0.0,0.3743158966526664,6.989280514184222e-05,0.00024276144739884389,9.1,CRITICAL
CVE-2021-43114,0.09894593675620537,0.0,0.47720266104170045,0.01624550709488156,0.0002422480174598351,7.5,HIGH
CVE-2021-45845,0.09894593675620537,0.0,0.47720266104170045,0.016245507094881564,0.0002422480174598351,7.8,HIGH
CVE-2021-43616,0.09486569194151649,4.111636275268992e-05,0.4694333599361532,0.015108021900131337,0.00024023086189558208,9.0,CRITICAL
CVE-2021-1748,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642872,0.00024005180500378834,8.8,HIGH
CVE-2021-30764,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642863,0.00024005180500378834,7.8,HIGH
CVE-2021-1864,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642859,0.00024005180500378834,9.8,CRITICAL
CVE-2021-1816,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642852,0.00024005180500378834,7.8,HIGH
CVE-2021-30854,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642868,0.00024005180500378834,8.6,HIGH
CVE-2021-30882,0.06834410064603877,7.518193712704762e-08,0.3846455663091813,0.0016502141170642844,0.00024005180500378834,7.5,HIGH
CVE-2021-26560,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680588,0.00023824667184159306,9.0,CRITICAL
CVE-2021-26562,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680362,0.00023824667184159306,9.0,CRITICAL
CVE-2021-26565,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680617,0.00023824667184159306,8.3,HIGH
CVE-2021-26561,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680435,0.00023824667184159306,9.0,CRITICAL
CVE-2021-26564,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680653,0.00023824667184159306,8.3,HIGH
CVE-2021-26566,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680602,0.00023824667184159306,8.3,HIGH
CVE-2021-26563,0.006120367222033322,6.879916563437852e-06,0.36358017060205217,0.00010745911733680431,0.00023824667184159306,8.2,HIGH
CVE-2021-30902,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365698,0.0002381322030551144,7.8,HIGH
CVE-2021-1812,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365698,0.0002381322030551144,7.8,HIGH
CVE-2021-1874,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365693,0.0002381322030551144,8.8,HIGH
CVE-2021-1833,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365732,0.0002381322030551144,7.8,HIGH
CVE-2021-30894,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365734,0.0002381322030551144,7.8,HIGH
CVE-2021-30997,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536572,0.0002381322030551144,7.5,HIGH
CVE-2021-1838,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365726,0.0002381322030551144,7.8,HIGH
CVE-2021-30742,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365717,0.0002381322030551144,7.8,HIGH
CVE-2021-30741,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365721,0.0002381322030551144,7.1,HIGH
CVE-2021-1795,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536573,0.0002381322030551144,9.8,CRITICAL
CVE-2021-30983,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365724,0.0002381322030551144,7.8,HIGH
CVE-2021-30985,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365726,0.0002381322030551144,7.8,HIGH
CVE-2021-1796,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365734,0.0002381322030551144,9.8,CRITICAL
CVE-2021-30662,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365737,0.0002381322030551144,7.3,HIGH
CVE-2021-30820,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536575,0.0002381322030551144,9.8,CRITICAL
CVE-2021-30761,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365704,0.0002381322030551144,8.8,HIGH
CVE-2021-30800,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536574,0.0002381322030551144,8.8,HIGH
CVE-2021-1794,0.06766405984359061,0.0,0.3845449790794979,0.00164216306353657,0.0002381322030551144,9.8,CRITICAL
CVE-2021-30837,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365717,0.0002381322030551144,7.8,HIGH
CVE-2021-30802,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365708,0.0002381322030551144,8.8,HIGH
CVE-2021-30826,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536571,0.0002381322030551144,7.5,HIGH
CVE-2021-30914,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365728,0.0002381322030551144,7.8,HIGH
CVE-2021-30825,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365732,0.0002381322030551144,7.8,HIGH
CVE-2021-30729,0.06766405984359061,0.0,0.3845449790794979,0.001642163063536572,0.0002381322030551144,7.5,HIGH
CVE-2021-30991,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365702,0.0002381322030551144,7.8,HIGH
CVE-2021-30666,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365698,0.0002381322030551144,8.8,HIGH
CVE-2021-30762,0.06766405984359061,0.0,0.3845449790794979,0.0016421630635365693,0.0002381322030551144,8.8,HIGH
CVE-2021-26569,0.005780346820809249,0.0,0.34059061957151127,4.367321601680271e-05,0.00023691943064719527,9.8,CRITICAL
CVE-2021-29085,0.005780346820809249,0.0,0.34059061957151127,4.3673216016803126e-05,0.00023691943064719527,8.6,HIGH
CVE-2021-27647,0.005780346820809249,0.0,0.34059061957151127,4.3673216016802624e-05,0.00023691943064719527,9.8,CRITICAL
CVE-2021-29083,0.005780346820809249,0.0,0.34059061957151127,4.367321601680322e-05,0.00023691943064719527,7.2,HIGH
CVE-2021-29087,0.005780346820809249,0.0,0.34059061957151127,4.367321601680349e-05,0.00023691943064719527,7.5,HIGH
CVE-2021-29084,0.005780346820809249,0.0,0.34059061957151127,4.3673216016801337e-05,0.00023691943064719527,7.5,HIGH
CVE-2021-29088,0.005780346820809249,0.0,0.34059061957151127,4.3673216016803004e-05,0.00023691943064719527,7.8,HIGH
CVE-2021-27646,0.005780346820809249,0.0,0.34059061957151127,4.36732160168024e-05,0.00023691943064719527,9.8,CRITICAL
CVE-2021-27649,0.005780346820809249,0.0,0.34059061957151127,4.36732160168025e-05,0.00023691943064719527,9.8,CRITICAL
CVE-2021-45116,0.09452567154029243,1.0253340788791424e-07,0.46935844238748803,0.015148917631725439,0.00023435245782006537,7.5,HIGH
CVE-2021-33571,0.09452567154029243,1.0253340788791424e-07,0.46935844238748803,0.015148917631725437,0.00023435245782006537,7.5,HIGH
CVE-2021-45115,0.09452567154029243,1.0253340788791424e-07,0.46935844238748803,0.015148917631725439,0.00023435245782006534,7.5,HIGH
CVE-2021-41611,0.09452567154029243,5.787316949958257e-08,0.46935844238748803,0.015174314505010144,0.00023432706605284296,7.5,HIGH
CVE-2021-42614,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098049,0.00023371811413594654,7.8,HIGH
CVE-2021-23727,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098045,0.00023371811413594654,7.5,HIGH
CVE-2021-42612,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098049,0.00023371811413594654,7.8,HIGH
CVE-2021-42613,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098047,0.00023371811413594654,7.8,HIGH
CVE-2021-28710,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098047,0.00023371811413594654,8.8,HIGH
CVE-2021-0232,0.09418565113906835,0.0,0.4692835487474071,0.015106229375098052,0.00023371811413594654,7.4,HIGH
CVE-2021-20187,0.003060183611016661,0.0,0.32002176278563654,2.40632677113817e-05,0.00022403507800537042,7.2,HIGH
CVE-2021-3943,0.003060183611016661,0.0,0.32002176278563654,2.4063267711379855e-05,0.00022403507800537042,9.8,CRITICAL
CVE-2021-36393,0.003060183611016661,0.0,0.32002176278563654,2.406326771138192e-05,0.00022403507800537042,9.8,CRITICAL
CVE-2021-36394,0.003060183611016661,0.0,0.32002176278563654,2.4063267711381786e-05,0.00022403507800537042,9.8,CRITICAL
CVE-2021-36396,0.003060183611016661,0.0,0.32002176278563654,2.406326771137989e-05,0.00022403507800537042,7.5,HIGH
CVE-2021-36392,0.003060183611016661,0.0,0.32002176278563654,2.406326771138276e-05,0.00022403507800537042,9.8,CRITICAL
CVE-2021-32474,0.003060183611016661,0.0,0.32002176278563654,2.406326771138258e-05,0.00022403507800537042,7.2,HIGH
CVE-2021-32476,0.003060183611016661,0.0,0.32002176278563654,2.406326771137979e-05,0.00022403507800537042,7.5,HIGH
CVE-2021-36395,0.003060183611016661,0.0,0.32002176278563654,2.4063267711379574e-05,0.00022403507800537042,7.5,HIGH
CVE-2021-22901,0.047602856171370285,0.00035622569589755074,0.4546297727624053,0.004455237243870061,0.00022283359974931615,8.1,HIGH
CVE-2021-22926,0.047262835770146214,0.00034018640936796777,0.4565352375038808,0.004514447389789522,0.00022276671578855227,7.5,HIGH
CVE-2021-35538,0.08500510030601836,4.119535458649224e-05,0.4220723306544202,0.001769184787352297,0.00022154011131691518,7.8,HIGH
CVE-2021-42635,0.08500510030601836,4.119535458649224e-05,0.4220723306544202,0.0017691847873523017,0.00022154011131691518,8.1,HIGH
CVE-2021-34788,0.08500510030601836,4.119535458649224e-05,0.4220723306544202,0.0017691847873522993,0.00022154011131691518,7.0,HIGH
CVE-2021-42631,0.08500510030601836,4.119535458649224e-05,0.4220723306544202,0.0017691847873523023,0.00022154011131691518,8.1,HIGH
CVE-2021-42638,0.08500510030601836,4.119535458649224e-05,0.4220723306544202,0.0017691847873522958,0.00022154011131691518,8.1,HIGH
CVE-2021-1068,0.04318259095545733,0.0012950917308964106,0.3839926883405144,8.815844610665347e-05,0.00021800897843094564,7.8,HIGH
CVE-2021-21122,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098137,0.00021486905008407544,8.8,HIGH
CVE-2021-21132,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098137,0.00021486905008407544,9.6,CRITICAL
CVE-2021-21124,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098137,0.00021486905008407544,9.6,CRITICAL
CVE-2021-21120,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098133,0.00021486905008407544,8.8,HIGH
CVE-2021-21121,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098139,0.00021486905008407544,9.6,CRITICAL
CVE-2021-21119,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098135,0.00021486905008407544,8.8,HIGH
CVE-2021-21128,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.01268673773509814,0.00021486905008407544,8.8,HIGH
CVE-2021-21127,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098139,0.00021486905008407542,8.8,HIGH
CVE-2021-21125,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098137,0.00021486905008407542,8.1,HIGH
CVE-2021-21118,0.08534512070724244,5.082996960525161e-05,0.4203229955695298,0.012686737735098135,0.00021486905008407542,8.8,HIGH
CVE-2021-36090,0.033321999319959196,0.0004359659582592033,0.4508661658745976,0.0032254569144186465,0.00021437434655106015,7.5,HIGH
CVE-2021-25374,0.04216252975178511,0.0,0.3785070785070785,8.673235283378161e-05,0.00021160176827043502,8.6,HIGH
CVE-2021-3187,0.056783407004420264,8.002425867886961e-06,0.3890726286545839,0.0010337301931631552,0.0002086025324685092,8.8,HIGH
CVE-2021-30690,0.05644338660319619,0.0,0.3870246085011186,0.0009699442918431489,0.0002078763240087262,9.8,CRITICAL
CVE-2021-31784,0.00884053043182591,0.000517658109575643,0.3775837719861343,0.00013818420667386833,0.00020759945017861378,7.8,HIGH
CVE-2021-35516,0.032981978918735125,0.0004125172403427188,0.450797057020233,0.0032251130848510294,0.00020689032529144294,7.5,HIGH
CVE-2021-35515,0.032641958517511054,0.00040887760861797664,0.450727969348659,0.003154417299438506,0.00020625220207445426,7.5,HIGH
CVE-2021-35517,0.032641958517511054,0.00040809567265896377,0.450727969348659,0.003222424369893225,0.00020477652482255677,7.5,HIGH
CVE-2021-4318,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-30558,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-38023,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020763,0.00019726528377252082,8.8,HIGH
CVE-2021-30561,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020766,0.00019726528377252082,8.8,HIGH
CVE-2021-4322,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020763,0.00019726528377252082,8.8,HIGH
CVE-2021-4320,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-4102,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020763,0.00019726528377252082,8.8,HIGH
CVE-2021-30563,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020763,0.00019726528377252082,8.8,HIGH
CVE-2021-4099,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-4317,0.07922475348520912,0.0,0.41924447612259447,0.01232230366202076,0.00019726528377252082,8.8,HIGH
CVE-2021-4101,0.07922475348520912,0.0,0.41924447612259447,0.01232230366202076,0.00019726528377252082,8.8,HIGH
CVE-2021-30564,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-30559,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020766,0.00019726528377252082,8.8,HIGH
CVE-2021-30562,0.07922475348520912,0.0,0.41924447612259447,0.01232230366202077,0.00019726528377252082,8.8,HIGH
CVE-2021-4098,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020766,0.00019726528377252082,7.4,HIGH
CVE-2021-4319,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020759,0.00019726528377252082,8.8,HIGH
CVE-2021-4100,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-21117,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020763,0.00019726528377252082,7.8,HIGH
CVE-2021-30541,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020764,0.00019726528377252082,8.8,HIGH
CVE-2021-21138,0.07922475348520912,0.0,0.41924447612259447,0.012322303662020766,0.00019726528377252082,8.6,HIGH
CVE-2021-29628,0.002040122407344441,0.0,0.3473485295854494,4.497500330373958e-05,0.00018762085475534395,7.5,HIGH
CVE-2021-29629,0.002040122407344441,0.0,0.3473485295854494,4.497500330373927e-05,0.00018762085475534395,7.5,HIGH
CVE-2021-29627,0.002040122407344441,0.0,0.3473485295854494,4.497500330373764e-05,0.00018762085475534395,7.8,HIGH
CVE-2021-29631,0.002040122407344441,0.0,0.3473485295854494,4.4975003303737874e-05,0.00018762085475534395,7.8,HIGH
CVE-2021-29630,0.002040122407344441,0.0,0.3473485295854494,4.497500330373857e-05,0.00018762085475534395,8.1,HIGH
CVE-2021-29632,0.002040122407344441,0.0,0.3473485295854494,4.4975003303738483e-05,0.00018762085475534395,7.5,HIGH
CVE-2021-1227,0.0017001020061203672,0.0,0.2737341772151899,2.1814182057374087e-07,0.00018565442474165043,8.1,HIGH
CVE-2021-22931,0.02856171370282217,0.0001324449057213938,0.44962543953523926,0.002169182851391514,0.00018290359497311805,9.8,CRITICAL
CVE-2021-26423,0.0047602856171370285,8.475468872569242e-07,0.3470616001888128,0.00013905650166132544,0.0001773731870247348,7.5,HIGH
CVE-2021-23964,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435943,0.00017532523530383213,8.8,HIGH
CVE-2021-29967,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435932,0.00017532523530383213,8.8,HIGH
CVE-2021-29984,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435933,0.00017532523530383213,8.8,HIGH
CVE-2021-29985,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435931,0.00017532523530383213,8.8,HIGH
CVE-2021-23987,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435915,0.00017532523530383213,8.8,HIGH
CVE-2021-23995,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.000611635044043594,0.00017532523530383213,8.8,HIGH
CVE-2021-29991,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435923,0.00017532523530383213,8.1,HIGH
CVE-2021-23999,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.000611635044043592,0.00017532523530383213,8.8,HIGH
CVE-2021-38493,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435951,0.00017532523530383213,8.8,HIGH
CVE-2021-29980,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435925,0.00017532523530383213,8.8,HIGH
CVE-2021-38498,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.000611635044043593,0.00017532523530383213,7.5,HIGH
CVE-2021-29946,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435927,0.00017532523530383213,8.8,HIGH
CVE-2021-23994,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435931,0.00017532523530383213,8.8,HIGH
CVE-2021-4129,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435932,0.00017532523530383213,9.8,CRITICAL
CVE-2021-23954,0.01938116286977219,6.551360196673002e-07,0.39840151720400974,0.0006116350440435917,0.00017532523530383213,8.8,HIGH
